INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
170955519,10/27/2017 12:00:00 AM,21:22:00,QUEENS,115,0,,false,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1020404,213245,40.751919121,-73.869512087
170955518,10/27/2017 12:00:00 AM,19:51:00,QUEENS,103,0,,false,25-44,M,BLACK,18-24,M,BLACK,1039726,195270,40.702482133,-73.799922252
170955516,10/27/2017 12:00:00 AM,18:00:00,BROOKLYN,71,0,,false,25-44,M,BLACK,18-24,F,BLACK,997071,181380,40.664521853,-73.953787705
170873193,10/25/2017 12:00:00 AM,20:46:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS     ,true,18-24,M,BLACK,25-44,M,BLACK,988740,194815,40.701406016,-73.983808132
170873193,10/25/2017 12:00:00 AM,20:46:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS     ,true,,U,UNKNOWN,25-44,M,BLACK,988740,194815,40.701406016,-73.983808132
170873191,10/25/2017 12:00:00 AM,18:15:00,BROOKLYN,75,0,,false,25-44,M,BLACK,18-24,M,BLACK,1011028,185582,40.676024188,-73.903462553
170873192,10/25/2017 12:00:00 AM,17:30:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD       ,false,18-24,M,BLACK,18-24,M,BLACK,1005951,186142,40.677575163,-73.92176412
170846873,10/25/2017 12:00:00 AM,12:57:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK HISPANIC,1001120,190178,40.688663587,-73.939170927
170839326,10/25/2017 12:00:00 AM,11:58:00,BROOKLYN,67,0,,false,18-24,M,BLACK,18-24,M,BLACK,999610,172882,40.641192655,-73.944655145
170634286,10/24/2017 12:00:00 AM,15:03:00,MANHATTAN,33,0,,false,45-64,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1000665,246136,40.842254636,-73.940674937
170633943,10/24/2017 12:00:00 AM,13:17:00,QUEENS,113,0,,false,18-24,M,BLACK,45-64,M,BLACK,1041947,187128,40.680120078,-73.791981776
170630332,10/23/2017 12:00:00 AM,23:50:00,BROOKLYN,72,0,,false,,,,18-24,M,WHITE HISPANIC,982195,175326,40.647913988,-74.007406917
170630333,10/23/2017 12:00:00 AM,22:02:00,QUEENS,107,0,,false,,,,45-64,M,BLACK,1035472,205012,40.729247184,-73.815190513
170630334,10/23/2017 12:00:00 AM,10:19:00,QUEENS,102,0,STORE UNCLASSIFIED            ,true,25-44,M,BLACK,45-64,M,WHITE,1027816,188932,40.685152466,-73.842917625
170630334,10/23/2017 12:00:00 AM,10:19:00,QUEENS,102,0,STORE UNCLASSIFIED            ,true,45-64,M,BLACK,45-64,M,WHITE,1027816,188932,40.685152466,-73.842917625
170620087,10/23/2017 12:00:00 AM,00:46:00,QUEENS,110,0,,false,,,,18-24,M,WHITE HISPANIC,1017317,209698,40.742195586,-73.880671312
170620030,10/22/2017 12:00:00 AM,16:41:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,1049972,183750,40.670792316,-73.763081665
170620029,10/21/2017 12:00:00 AM,04:30:00,STATEN ISLAND,121,0,MULTI DWELL - APT BUILD       ,false,,,,25-44,M,BLACK,936722,172119,40.638984176,-74.171252305
170620028,10/21/2017 12:00:00 AM,02:20:00,BRONX,46,0,,true,,U,UNKNOWN,25-44,M,BLACK,1008497,248717,40.84932069,-73.912359481
170620026,10/20/2017 12:00:00 AM,23:35:00,BRONX,48,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,1013374,246264,40.84257319,-73.894741993
170620027,10/20/2017 12:00:00 AM,22:51:00,BRONX,52,0,,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1013115,255492,40.867902134,-73.895638333
170620027,10/20/2017 12:00:00 AM,22:51:00,BRONX,52,0,,false,25-44,M,WHITE HISPANIC,45-64,M,BLACK,1013115,255492,40.867902134,-73.895638333
170620027,10/20/2017 12:00:00 AM,22:51:00,BRONX,52,0,,false,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1013115,255492,40.867902134,-73.895638333
170599535,10/20/2017 12:00:00 AM,14:34:00,BROOKLYN,67,0,,false,<18,U,UNKNOWN,18-24,M,BLACK,998590,177084,40.652727946,-73.948321553
170620024,10/20/2017 12:00:00 AM,14:07:00,BROOKLYN,67,0,,true,65+,M,BLACK,25-44,M,BLACK,998553,172620,40.640475291,-73.948464361
170595430,10/19/2017 12:00:00 AM,23:30:00,BROOKLYN,67,0,,false,,,,<18,M,BLACK,1002624,176673,40.651592391,-73.933784554
170595431,10/19/2017 12:00:00 AM,21:30:00,QUEENS,100,0,PVT HOUSE                     ,false,18-24,M,BLACK,25-44,M,WHITE,1034719,152716,40.585710787,-73.818298738
170595432,10/19/2017 12:00:00 AM,18:21:00,BRONX,46,0,,false,,,,18-24,M,BLACK,1011591,252377,40.859357256,-73.901161148
170562010,10/18/2017 12:00:00 AM,22:01:00,BROOKLYN,81,0,,true,18-24,M,BLACK,18-24,M,BLACK,1003656,187150,40.680347223,-73.930035241
170517782,10/18/2017 12:00:00 AM,02:43:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,989298,194785,40.701323372,-73.981795711
170517784,10/17/2017 12:00:00 AM,20:11:00,BROOKLYN,71,0,,false,18-24,M,BLACK,25-44,M,BLACK,996569,183098,40.669238093,-73.955594042
170517783,10/17/2017 12:00:00 AM,20:09:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,996949,176623,40.651465108,-73.954236416
170517783,10/17/2017 12:00:00 AM,20:09:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,996949,176623,40.651465108,-73.954236416
170517783,10/17/2017 12:00:00 AM,20:09:00,BROOKLYN,67,0,,false,,,,45-64,M,BLACK,996949,176623,40.651465108,-73.954236416
170517783,10/17/2017 12:00:00 AM,20:09:00,BROOKLYN,67,0,,false,,,,<18,M,BLACK,996949,176623,40.651465108,-73.954236416
170436086,10/16/2017 12:00:00 AM,01:46:00,BROOKLYN,78,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,18-24,M,BLACK,988941,187674,40.681805511,-73.98308819
170436084,10/15/2017 12:00:00 AM,23:58:00,MANHATTAN,9,0,,false,,,,25-44,M,WHITE HISPANIC,990662,204062,40.726785644,-73.976867578
170436083,10/15/2017 12:00:00 AM,18:55:00,BROOKLYN,63,0,,false,,,,18-24,M,BLACK,1004905,170340,40.634204643,-73.925583596
170435758,10/15/2017 12:00:00 AM,10:32:00,BROOKLYN,69,0,,false,,U,UNKNOWN,18-24,M,BLACK,1010451,169550,40.632021594,-73.905605007
170435757,10/15/2017 12:00:00 AM,04:55:00,MANHATTAN,7,0,,false,25-44,M,WHITE HISPANIC,25-44,F,WHITE,987591,201576,40.719963868,-73.98794868
170435754,10/15/2017 12:00:00 AM,01:20:00,QUEENS,113,0,,false,18-24,M,BLACK,18-24,M,BLACK,1052125,189671,40.687027816,-73.755260769
170435753,10/15/2017 12:00:00 AM,00:20:00,BRONX,52,0,,false,,,,<18,M,WHITE HISPANIC,1013845,255488,40.867888738,-73.892998995
170435752,10/14/2017 12:00:00 AM,22:07:00,QUEENS,103,0,,false,,,,25-44,M,BLACK,1047409,195667,40.703520301,-73.772209214
170435751,10/14/2017 12:00:00 AM,12:34:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,1021013,239113,40.822917274,-73.867172478
170436085,10/13/2017 12:00:00 AM,22:10:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS     ,true,25-44,M,BLACK,18-24,M,BLACK,1009695,243535,40.835094247,-73.908048915
170473558,10/13/2017 12:00:00 AM,21:30:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK HISPANIC,1010771,243935,40.836188966,-73.904158913
170368033,10/13/2017 12:00:00 AM,13:53:00,QUEENS,113,0,,false,18-24,M,BLACK,18-24,M,BLACK,1051576,184407,40.672583575,-73.757292909
170349784,10/12/2017 12:00:00 AM,22:17:00,BROOKLYN,71,0,,false,,,,<18,M,BLACK,996148,181562,40.665022691,-73.957114368
170349783,10/12/2017 12:00:00 AM,21:50:00,QUEENS,115,0,,true,,,,18-24,M,BLACK,1019247,216168,40.75994666,-73.873672787
170349785,10/12/2017 12:00:00 AM,19:22:00,BROOKLYN,75,0,,false,18-24,M,BLACK,18-24,M,BLACK,1016856,187277,40.680657029,-73.88244352
170307138,10/12/2017 12:00:00 AM,03:49:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS     ,true,<18,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,987736,188158,40.683134538,-73.987432531
170307136,10/12/2017 12:00:00 AM,03:07:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK HISPANIC,999769,172544,40.64026464,-73.944083002
170307135,10/11/2017 12:00:00 AM,21:09:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1007314,241257,40.828848333,-73.916661142
170264301,10/10/2017 12:00:00 AM,22:43:00,QUEENS,105,0,,false,18-24,M,BLACK,18-24,M,BLACK,1059538,191587,40.69222682,-73.728510053
170264298,10/10/2017 12:00:00 AM,21:50:00,BROOKLYN,67,0,,false,<18,M,BLACK,18-24,M,BLACK,998588,172194,40.639305956,-73.948339154
170264299,10/10/2017 12:00:00 AM,17:32:00,BRONX,48,0,MULTI DWELL - APT BUILD       ,false,18-24,F,BLACK,25-44,M,BLACK,1018095,246880,40.844247097,-73.877676349
170264299,10/10/2017 12:00:00 AM,17:32:00,BRONX,48,0,MULTI DWELL - APT BUILD       ,false,18-24,F,WHITE HISPANIC,25-44,M,BLACK,1018095,246880,40.844247097,-73.877676349
170264299,10/10/2017 12:00:00 AM,17:32:00,BRONX,48,0,MULTI DWELL - APT BUILD       ,false,25-44,M,BLACK,25-44,M,BLACK,1018095,246880,40.844247097,-73.877676349
170264300,10/10/2017 12:00:00 AM,15:13:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,997786,177027,40.65257276,-73.951219199
170267487,10/10/2017 12:00:00 AM,06:00:00,MANHATTAN,25,0,MULTI DWELL - APT BUILD       ,false,,,,<18,M,WHITE HISPANIC,1001122,231521,40.802139737,-73.939060009
170219564,10/10/2017 12:00:00 AM,00:05:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1018125,184815,40.673894635,-73.877880637
170219564,10/10/2017 12:00:00 AM,00:05:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK HISPANIC,1018125,184815,40.673894635,-73.877880637
170219565,10/10/2017 12:00:00 AM,00:03:00,QUEENS,100,0,,false,18-24,M,BLACK,25-44,M,BLACK,1035329,152802,40.585943345,-73.816101923
170219563,10/09/2017 12:00:00 AM,22:03:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,1009279,179175,40.658443523,-73.909791753
170219562,10/09/2017 12:00:00 AM,19:17:00,BRONX,47,0,,false,,,,18-24,M,BLACK,1026142,269205,40.905487755,-73.848452745
170184280,10/08/2017 12:00:00 AM,19:44:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,1048716,195663,40.703499897,-73.767495386
170184282,10/07/2017 12:00:00 AM,01:40:00,BROOKLYN,79,0,,false,,,,25-44,F,BLACK,1001329,187143,40.680332805,-73.938424999
170184282,10/07/2017 12:00:00 AM,01:40:00,BROOKLYN,79,0,,true,,,,25-44,F,BLACK,1001329,187143,40.680332805,-73.938424999
170184282,10/07/2017 12:00:00 AM,01:40:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,1001329,187143,40.680332805,-73.938424999
170184282,10/07/2017 12:00:00 AM,01:40:00,BROOKLYN,79,0,,true,,,,25-44,M,BLACK,1001329,187143,40.680332805,-73.938424999
170184281,10/06/2017 12:00:00 AM,23:47:00,BROOKLYN,70,0,,false,,,,18-24,M,BLACK,995539,174905,40.646751479,-73.959320688
170184283,10/06/2017 12:00:00 AM,22:00:00,STATEN ISLAND,121,0,,false,,U,UNKNOWN,18-24,M,BLACK,938361,168951,40.630297346,-74.1653252
170102203,10/05/2017 12:00:00 AM,20:12:00,STATEN ISLAND,120,0,,false,,,,18-24,M,BLACK,951174,169696,40.632399322,-74.119167676
170073320,10/05/2017 12:00:00 AM,13:07:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,25-44,F,BLACK,1022078,183185,40.669404648,-73.863639075
170063918,10/05/2017 12:00:00 AM,07:09:00,MANHATTAN,20,0,COMMERCIAL BLDG               ,true,25-44,M,BLACK,25-44,M,WHITE,991040,225092,40.784507365,-73.975482557
170060281,10/05/2017 12:00:00 AM,02:37:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,1009143,242913,40.833388611,-73.910046026
170060280,10/04/2017 12:00:00 AM,21:35:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK HISPANIC,45-64,M,BLACK,999155,226676,40.788845063,-73.946175538
170027109,10/04/2017 12:00:00 AM,12:14:00,QUEENS,113,0,,false,,,,<18,M,BLACK,1051142,191184,40.691188121,-73.758790187
170014773,10/03/2017 12:00:00 AM,18:31:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,<18,M,BLACK,992297,188389,40.683765609,-73.970987385
169961854,10/02/2017 12:00:00 AM,23:00:00,BRONX,40,0,,false,,U,UNKNOWN,18-24,M,BLACK HISPANIC,1008225,233523,40.807618257,-73.913396932
169924416,10/01/2017 12:00:00 AM,22:52:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS     ,true,25-44,M,BLACK,25-44,M,BLACK,1023663,252921,40.860804733,-73.85751659
169924416,10/01/2017 12:00:00 AM,22:52:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS     ,true,,U,UNKNOWN,25-44,M,BLACK,1023663,252921,40.860804733,-73.85751659
169924415,10/01/2017 12:00:00 AM,18:06:00,QUEENS,105,0,,false,,,,18-24,F,BLACK,1057535,181652,40.664974424,-73.735840938
169924415,10/01/2017 12:00:00 AM,18:06:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,1057535,181652,40.664974424,-73.735840938
169924410,09/30/2017 12:00:00 AM,23:46:00,MANHATTAN,28,0,,true,,,,18-24,M,BLACK,997960,231127,40.801063787,-73.950481913
169924414,09/29/2017 12:00:00 AM,22:02:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,996547,184480,40.673031404,-73.955670826
169924412,09/29/2017 12:00:00 AM,21:09:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1005828,187069,40.680119868,-73.922204596
169924413,09/29/2017 12:00:00 AM,19:30:00,BRONX,49,0,,true,45-64,M,BLACK,25-44,M,BLACK,1020929,254201,40.864329724,-73.867393455
169924409,09/29/2017 12:00:00 AM,19:02:00,BROOKLYN,67,0,COMMERCIAL BLDG               ,true,25-44,M,BLACK,45-64,M,BLACK,1009515,176995,40.652459232,-73.908949328
170232667,09/29/2017 12:00:00 AM,00:30:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK HISPANIC,1007697,190770,40.690273512,-73.91545327
169845447,09/28/2017 12:00:00 AM,22:36:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,1002859,181349,40.664426491,-73.932924751
169802077,09/27/2017 12:00:00 AM,14:11:00,BRONX,41,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1014724,237889,40.819581677,-73.889900895
169761151,09/26/2017 12:00:00 AM,21:04:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,<18,M,BLACK,997754,193359,40.697400473,-73.951301805
169761149,09/26/2017 12:00:00 AM,20:42:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS     ,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1005931,235687,40.813563763,-73.921676519
169761150,09/26/2017 12:00:00 AM,19:00:00,MANHATTAN,32,0,,false,,,,25-44,M,BLACK HISPANIC,998641,236979,40.817124823,-73.948009646
169761300,09/26/2017 12:00:00 AM,17:56:00,BRONX,50,0,,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1012317,256662,40.871115998,-73.898518646
169761300,09/26/2017 12:00:00 AM,17:56:00,BRONX,50,0,,true,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1012317,256662,40.871115998,-73.898518646
169761300,09/26/2017 12:00:00 AM,17:56:00,BRONX,50,0,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1012317,256662,40.871115998,-73.898518646
169761300,09/26/2017 12:00:00 AM,17:56:00,BRONX,50,0,,true,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1012317,256662,40.871115998,-73.898518646
169761148,09/26/2017 12:00:00 AM,16:20:00,MANHATTAN,13,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK HISPANIC,<18,M,WHITE HISPANIC,989865,209425,40.741506303,-73.979738601
169717795,09/25/2017 12:00:00 AM,23:15:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD       ,false,,,,18-24,M,BLACK,1015965,181781,40.665574991,-73.885681794
169717797,09/25/2017 12:00:00 AM,23:14:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,F,BLACK,1010896,244231,40.837001024,-73.903706009
169717794,09/25/2017 12:00:00 AM,21:54:00,BROOKLYN,67,0,,false,25-44,M,BLACK,25-44,M,BLACK,999272,173698,40.643432979,-73.945871235
169680539,09/25/2017 12:00:00 AM,04:30:00,MANHATTAN,34,0,,false,,,,18-24,M,BLACK HISPANIC,1006554,254361,40.864816898,-73.919363767
169680544,09/24/2017 12:00:00 AM,23:45:00,BRONX,47,0,,false,45-64,M,BLACK,25-44,M,BLACK,1023444,263110,40.888771343,-73.858248706
169680755,09/24/2017 12:00:00 AM,22:47:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1022049,238538,40.821334691,-73.863432536
169680543,09/24/2017 12:00:00 AM,20:47:00,BRONX,47,0,,false,25-44,M,BLACK,18-24,M,BLACK,1023916,262006,40.885739104,-73.856548167
169680542,09/23/2017 12:00:00 AM,19:25:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1007373,232752,40.805504347,-73.916477252
169680541,09/22/2017 12:00:00 AM,23:20:00,BROOKLYN,76,0,,false,,,,25-44,M,BLACK,987679,188770,40.684814361,-73.987637735
169680540,09/22/2017 12:00:00 AM,19:49:00,BRONX,42,0,,false,,,,<18,M,WHITE HISPANIC,1009787,241618,40.829832371,-73.907723745
169602972,09/21/2017 12:00:00 AM,21:28:00,BROOKLYN,75,0,,false,,,,25-44,F,WHITE HISPANIC,1017277,184414,40.672797186,-73.880939675
169602973,09/21/2017 12:00:00 AM,20:11:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,993514,197321,40.708280688,-73.966587117
169566541,09/20/2017 12:00:00 AM,21:15:00,QUEENS,103,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1042913,196419,40.705615306,-73.788418083
169566542,09/20/2017 12:00:00 AM,20:15:00,BROOKLYN,84,0,,true,45-64,M,WHITE,45-64,M,WHITE HISPANIC,989923,188795,40.684881827,-73.979546676
169454928,09/17/2017 12:00:00 AM,23:47:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,1050862,183806,40.670939371,-73.759872787
169454927,09/17/2017 12:00:00 AM,21:43:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,1004607,177270,40.653226689,-73.926636348
169454927,09/17/2017 12:00:00 AM,21:43:00,BROOKLYN,67,0,,false,,,,45-64,F,BLACK,1004607,177270,40.653226689,-73.926636348
169602971,09/17/2017 12:00:00 AM,18:00:00,BRONX,47,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1022555,259849,40.879824831,-73.861482591
169454922,09/17/2017 12:00:00 AM,02:03:00,QUEENS,113,0,PVT HOUSE                     ,true,25-44,M,BLACK,25-44,F,BLACK HISPANIC,1041943,182657,40.667848246,-73.792034467
169454926,09/17/2017 12:00:00 AM,01:55:00,QUEENS,103,0,,false,25-44,M,BLACK,25-44,M,BLACK,1040337,197000,40.707226713,-73.797704224
169454718,09/17/2017 12:00:00 AM,00:10:00,BROOKLYN,77,0,,false,25-44,M,BLACK,25-44,M,BLACK,1003881,184867,40.674080408,-73.929230678
169454924,09/16/2017 12:00:00 AM,22:45:00,BRONX,49,0,MULTI DWELL - APT BUILD       ,false,,,,18-24,M,WHITE,1021136,251009,40.85556779,-73.866662642
169454719,09/16/2017 12:00:00 AM,18:53:00,BROOKLYN,71,0,,false,,U,UNKNOWN,25-44,M,BLACK,992985,185454,40.675709046,-73.968510553
169454923,09/16/2017 12:00:00 AM,05:55:00,BRONX,40,0,,false,,,,25-44,M,BLACK,1006422,236161,40.814863541,-73.919901164
169454925,09/16/2017 12:00:00 AM,04:25:00,BROOKLYN,77,0,GROCERY/BODEGA                ,true,<18,M,BLACK,18-24,M,BLACK,996040,184098,40.67198359,-73.957499226
169454717,09/16/2017 12:00:00 AM,02:19:00,MANHATTAN,32,0,,false,,,,25-44,M,BLACK,999283,235265,40.812419303,-73.945694068
169454716,09/15/2017 12:00:00 AM,22:25:00,MANHATTAN,25,0,,false,,,,18-24,M,BLACK,999463,231690,40.802606608,-73.945051911
169340774,09/14/2017 12:00:00 AM,12:53:00,BRONX,42,0,MULTI DWELL - APT BUILD       ,false,25-44,M,BLACK,25-44,M,BLACK,1015667,243850,40.835939606,-73.886465989
169326573,09/13/2017 12:00:00 AM,22:04:00,MANHATTAN,23,0,,true,18-24,M,UNKNOWN,<18,M,WHITE HISPANIC,999190,229092,40.795476272,-73.94604377
169294874,09/13/2017 12:00:00 AM,12:22:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK,998286,189885,40.687864317,-73.949390484
169230065,09/11/2017 12:00:00 AM,22:45:00,BROOKLYN,73,0,,false,18-24,M,BLACK,18-24,F,BLACK,1008982,179988,40.660675863,-73.91085922
169230065,09/11/2017 12:00:00 AM,22:45:00,BROOKLYN,73,0,,false,18-24,M,BLACK,18-24,M,BLACK,1008982,179988,40.660675863,-73.91085922
169230066,09/11/2017 12:00:00 AM,22:41:00,BRONX,52,0,,false,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1013504,253904,40.863542278,-73.894238814
169230066,09/11/2017 12:00:00 AM,22:41:00,BRONX,52,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1013504,253904,40.863542278,-73.894238814
169230064,09/11/2017 12:00:00 AM,22:30:00,BRONX,47,0,,false,25-44,M,BLACK,45-64,M,BLACK,1029898,262660,40.887505212,-73.834909674
169180191,09/10/2017 12:00:00 AM,22:15:00,BROOKLYN,67,0,,false,,U,UNKNOWN,18-24,M,BLACK,1001948,173496,40.64287359,-73.936229082
169180190,09/10/2017 12:00:00 AM,15:58:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,1059045,196349,40.705301519,-73.730234936
169180189,09/10/2017 12:00:00 AM,12:39:00,BROOKLYN,73,0,,false,,,,18-24,F,BLACK,1006995,185258,40.675146162,-73.918003234
169180028,09/10/2017 12:00:00 AM,03:17:00,QUEENS,113,0,,false,,U,UNKNOWN,25-44,M,BLACK,1041829,186792,40.679198605,-73.792410081
169180027,09/09/2017 12:00:00 AM,22:15:00,BRONX,50,0,,false,,,,25-44,M,BLACK HISPANIC,1011288,255912,40.86906069,-73.902242259
169180025,09/09/2017 12:00:00 AM,18:35:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK,999888,193014,40.696450014,-73.943606737
169180024,09/09/2017 12:00:00 AM,15:20:00,BROOKLYN,67,0,,false,18-24,M,BLACK,18-24,M,BLACK,997784,172132,40.639137043,-73.951236227
169180023,09/09/2017 12:00:00 AM,03:57:00,STATEN ISLAND,120,0,,false,,,,25-44,M,BLACK,959975,171772,40.638125991,-74.087466921
169180022,09/09/2017 12:00:00 AM,00:20:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,ASIAN/PAC.ISL,1001019,156467,40.596134338,-73.939618902
169180021,09/08/2017 12:00:00 AM,21:30:00,MANHATTAN,32,0,,false,18-24,M,BLACK,25-44,M,BLACK,999174,238490,40.821271209,-73.946080665
169103887,09/07/2017 12:00:00 AM,20:38:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1022722,262502,40.887105753,-73.860863447
169103886,09/07/2017 12:00:00 AM,19:07:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,<18,M,BLACK,1013655,177161,40.652902087,-73.89402854
169080197,09/07/2017 12:00:00 AM,15:00:00,QUEENS,105,0,,false,18-24,F,BLACK HISPANIC,25-44,M,BLACK,1057081,184970,40.6740853,-73.737441553
169080197,09/07/2017 12:00:00 AM,15:00:00,QUEENS,105,0,,false,25-44,F,BLACK,25-44,M,BLACK,1057081,184970,40.6740853,-73.737441553
169080197,09/07/2017 12:00:00 AM,15:00:00,QUEENS,105,0,,false,25-44,M,BLACK,25-44,M,BLACK,1057081,184970,40.6740853,-73.737441553
168862301,09/06/2017 12:00:00 AM,22:45:00,BRONX,43,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1017970,243163,40.834045498,-73.878146819
168819245,09/05/2017 12:00:00 AM,21:45:00,BRONX,48,0,,true,25-44,M,BLACK,18-24,M,BLACK,1017158,246883,40.844258872,-73.881062904
168819243,09/05/2017 12:00:00 AM,18:35:00,BRONX,40,0,,false,,,,<18,M,BLACK,1005984,238108,40.820208596,-73.92147721
168819244,09/05/2017 12:00:00 AM,15:45:00,QUEENS,104,0,,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1010072,198184,40.71061659,-73.906860775
168780023,09/05/2017 12:00:00 AM,02:38:00,BRONX,52,0,,false,25-44,M,BLACK,<18,M,BLACK,1013692,253318,40.86193326,-73.893561707
168780023,09/05/2017 12:00:00 AM,02:38:00,BRONX,52,0,,false,25-44,M,BLACK HISPANIC,<18,M,BLACK,1013692,253318,40.86193326,-73.893561707
168780022,09/05/2017 12:00:00 AM,02:00:00,BRONX,41,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK HISPANIC,1015147,237025,40.817208772,-73.888376604
168780022,09/05/2017 12:00:00 AM,02:00:00,BRONX,41,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,WHITE HISPANIC,1015147,237025,40.817208772,-73.888376604
168780021,09/05/2017 12:00:00 AM,01:30:00,BRONX,52,0,,false,,,,18-24,M,WHITE HISPANIC,1014004,255759,40.868632015,-73.892422919
168780020,09/05/2017 12:00:00 AM,00:54:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,1002286,172675,40.640619439,-73.935013339
168780020,09/05/2017 12:00:00 AM,00:54:00,BROOKLYN,67,0,,false,,,,<18,M,BLACK,1002286,172675,40.640619439,-73.935013339
168780019,09/04/2017 12:00:00 AM,22:00:00,BRONX,42,0,,false,,,,<18,M,WHITE HISPANIC,1012860,244801,40.838559364,-73.896605923
